race_id,venue,race_date,race_name,distance,grade,single_dog_name,issue_type
san_2025-01-20_515_Grade_5_No_Penalty,SAN,2025-01-20,,515,"Grade 5 No Penalty","Bon Star","Single dog race - incomplete data"
war_2025-01-20_390_Maiden,WAR,2025-01-20,,390,Maiden,"RIGHT HAND ROCKY","Single dog race - incomplete data"
war_2025-01-20_390_Mixed_6_7,WAR,2025-01-20,,390,"Mixed 6/7","RUSTY RANCHER","Single dog race - incomplete data"
war_2025-01-20_450_Mixed_6_7,WAR,2025-01-20,,450,"Mixed 6/7","BURN THE BEND","Single dog race - incomplete data"
apsu_2025-01-19_331_4,APSU,2025-01-19,,331,4,"Pirate Patchy","Single dog race - incomplete data"
apsu_2025-01-19_331_5,APSU,2025-01-19,,331,5,"Mini Whisper","Single dog race - incomplete data"
capa_2025-01-19_366_BT8,CAPA,2025-01-19,,366,BT8,"Outback Gold","Single dog race - incomplete data"
capa_2025-01-19_366_NOV,CAPA,2025-01-19,,366,NOV,"Just Released","Single dog race - incomplete data"
gawl_2025-01-19_531_TG1-4W,GAWL,2025-01-19,,531,TG1-4W,"Lily Skye High","Single dog race - incomplete data"
graf_2025-01-19_350_M,GRAF,2025-01-19,,350,M,"Wavy Web Surf","Single dog race - incomplete data"
mt_g_2025-01-19_305_6,MT_G,2025-01-19,,305,6,Mooball,"Single dog race - incomplete data"
sal_2025-01-19_435_Maiden_Heat,SAL,2025-01-19,,435,"Maiden Heat","EAR MUFFS","Single dog race - incomplete data"
sal_2025-01-19_435_Mixed_4_5,SAL,2025-01-19,,435,"Mixed 4/5","BUSHMAN'S ARCHIE","Single dog race - incomplete data"
sal_2025-01-19_510_Grade_5,SAL,2025-01-19,,510,"Grade 5","SELECT RONAN","Single dog race - incomplete data"
bal_2025-01-18_390_Grade_5_T3,BAL,2025-01-18,,390,"Grade 5 T3","Lily Crackers","Single dog race - incomplete data"
bal_2025-01-18_450_Tier_3_-_Restricted_Win,BAL,2025-01-18,,450,"Tier 3 - Restricted Win","ENZO ENVY","Single dog race - incomplete data"
cann_2025-01-18_520_NOV,CANN,2025-01-18,,520,NOV,"My Mum Mia","Single dog race - incomplete data"
cann_2025-01-18_520_OPEN,CANN,2025-01-18,,520,OPEN,"Kanan Stark","Single dog race - incomplete data"
dubo_2025-01-18_318_5,DUBO,2025-01-18,,318,5,"Spring Fred","Single dog race - incomplete data"
dubo_2025-01-18_318_M,DUBO,2025-01-18,,318,M,"Just North","Single dog race - incomplete data"
grdn_2025-01-18_400_5,GRDN,2025-01-18,,400,5,"Barramundi Lou","Single dog race - incomplete data"
grdn_2025-01-18_515_5,GRDN,2025-01-18,,515,5,"Spark Of Life","Single dog race - incomplete data"
ipsa_2025-01-18_520_4_5,IPSA,2025-01-18,,520,4/5,"Whispering Abbey","Single dog race - incomplete data"
musw_2025-01-18_336_M,MUSW,2025-01-18,,336,M,"Reel 'em Dora","Single dog race - incomplete data"
ben_2025-01-17_425_Grade_5_No_Penalty,BEN,2025-01-17,,425,"Grade 5 No Penalty","FOUR PIES SAINT","Single dog race - incomplete data"
ben_2025-01-17_425_Mixed_6_7,BEN,2025-01-17,,425,"Mixed 6/7","HOT ROCKER","Single dog race - incomplete data"
gee_2025-01-17_400_Mixed_6_7,GEE,2025-01-17,,400,"Mixed 6/7","MINH CANDY","Single dog race - incomplete data"
goul_2025-01-17_350_4_5,GOUL,2025-01-17,,350,4/5,"Total Faith","Single dog race - incomplete data"
goul_2025-01-17_440_5,GOUL,2025-01-17,,440,5,"Blackpool Buddy","Single dog race - incomplete data"
hea_2025-01-17_350_Tier_3_-_Maiden,HEA,2025-01-17,,350,"Tier 3 - Maiden","WHIPSTICK JORDAN","Single dog race - incomplete data"
ipfr_2025-01-17_431_1_2,IPFR,2025-01-17,,431,1/2,"Archie Trick","Single dog race - incomplete data"
ipfr_2025-01-17_431_3,IPFR,2025-01-17,,431,3,"Borneo Brave","Single dog race - incomplete data"
mand_2025-01-17_400_5,MAND,2025-01-17,,400,5,"Smooth Criminal","Single dog race - incomplete data"
mbr_2025-01-17_395_4_5,MBR,2025-01-17,,395,4/5,"Starlet Edition","Single dog race - incomplete data"
mbr_2025-01-17_395_5,MBR,2025-01-17,,395,5,"Flying Artie","Single dog race - incomplete data"
rich_2025-01-17_401_4_5,RICH,2025-01-17,,401,4/5,"Jessica Jayne","Single dog race - incomplete data"
rich_2025-01-17_401_5,RICH,2025-01-17,,401,5,"Acknowledge Me","Single dog race - incomplete data"
waga_2025-01-17_525_5,WAGA,2025-01-17,,525,5,"Cruising Christa","Single dog race - incomplete data"
war_2025-01-17_400_Mixed_6_7,WAR,2025-01-17,,400,"Mixed 6/7","MINH CINDY","Single dog race - incomplete data"
apth_2025-01-16_520_5,APTH,2025-01-16,,520,5,"Royal Voltage","Single dog race - incomplete data"
ap_k_2025-01-16_530_5,AP_K,2025-01-16,,530,5,"Terrific Lucy","Single dog race - incomplete data"
ap_k_2025-01-16_530_OPEN,AP_K,2025-01-16,,530,OPEN,"Peaky Boo","Single dog race - incomplete data"
ben_2025-01-16_425_Grade_5_T3,BEN,2025-01-16,,425,"Grade 5 T3",Kaori,"Single dog race - incomplete data"
caso_2025-01-16_411_4_5,CASO,2025-01-16,,411,4/5,"Cash Glory","Single dog race - incomplete data"
dapt_2025-01-16_297_M,DAPT,2025-01-16,,297,M,"Mount Barker","Single dog race - incomplete data"
hobt_2025-01-16_461_OPEN,HOBT,2025-01-16,,461,OPEN,"Cadia Gold","Single dog race - incomplete data"
hobt_2025-01-16_461_R_W,HOBT,2025-01-16,,461,R/W,"STEP ON IT","Single dog race - incomplete data"
mt_g_2025-01-16_305_M,MT_G,2025-01-16,,305,M,"Sweet Babysitter","Single dog race - incomplete data"
rics_2025-01-16_324_3_4,RICS,2025-01-16,,324,3/4,Viliame,"Single dog race - incomplete data"
rics_2025-01-16_324_M1_M2_M3,RICS,2025-01-16,,324,M1/M2/M3,"Venus Banner","Single dog race - incomplete data"
san_2025-01-16_515_Restricted_Win,SAN,2025-01-16,,515,"Restricted Win","MY NAME'S EVELYN","Single dog race - incomplete data"
war_2025-01-16_390_Grade_6,WAR,2025-01-16,,390,"Grade 6","BURN THE BEND","Single dog race - incomplete data"
war_2025-01-16_390_Mixed_4_5,WAR,2025-01-16,,390,"Mixed 4/5","Augustus Finch","Single dog race - incomplete data"
war_2025-01-16_450_Mixed_4_5,WAR,2025-01-16,,450,"Mixed 4/5","Hotel Whisky One","Single dog race - incomplete data"
war_2025-01-16_460_Grade_5,WAR,2025-01-16,,460,"Grade 5","Bon Star","Single dog race - incomplete data"
bal_2025-01-15_390_Grade_5,BAL,2025-01-15,,390,"Grade 5","SUPER SEABIRD","Single dog race - incomplete data"
bal_2025-01-15_450_Grade_5,BAL,2025-01-15,,450,"Grade 5","Thank You Tommy","Single dog race - incomplete data"
ben_2025-01-15_425_Grade_5,BEN,2025-01-15,,425,"Grade 5","CROWNING GLORY","Single dog race - incomplete data"
mea_2025-01-15_525_Grade_5_Heat,MEA,2025-01-15,,525,"Grade 5 Heat",REPRESENT,"Single dog race - incomplete data"
mea_2025-01-15_525_Mixed_4_5,MEA,2025-01-15,,525,"Mixed 4/5","Pirate Kingsley","Single dog race - incomplete data"
rock_2025-01-15_407_4,ROCK,2025-01-15,,407,4,"MILL ALI","Single dog race - incomplete data"
rock_2025-01-15_510_OPEN,ROCK,2025-01-15,,510,OPEN,Salute,"Single dog race - incomplete data"
sal_2025-01-15_435_Grade_5_T3,SAL,2025-01-15,,435,"Grade 5 T3","My Juanita","Single dog race - incomplete data"
sal_2025-01-15_435_Tier_3_-_Maiden,SAL,2025-01-15,,435,"Tier 3 - Maiden","SODA TURKEY","Single dog race - incomplete data"
tare_2025-01-15_300_M2_M3,TARE,2025-01-15,,300,M2/M3,"Red Jenny","Single dog race - incomplete data"
tare_2025-01-15_525_5,TARE,2025-01-15,,525,5,"ARCTIC GIRL","Single dog race - incomplete data"
tema_2025-01-15_457_5,TEMA,2025-01-15,,457,5,"Painted Pony","Single dog race - incomplete data"
bul_2025-01-14_340_5,BUL,2025-01-14,,340,5,"Mission To Fly","Single dog race - incomplete data"
bul_2025-01-14_340_NG1-4,BUL,2025-01-14,,340,NG1-4,"Bossa Nova","Single dog race - incomplete data"
bul_2025-01-14_400_4_5,BUL,2025-01-14,,400,4/5,"Stop It","Single dog race - incomplete data"
bul_2025-01-14_400_5,BUL,2025-01-14,,400,5,"Tap Out Beau","Single dog race - incomplete data"
caso_2025-01-14_300_M,CASO,2025-01-14,,300,M,"Ando's Believer","Single dog race - incomplete data"
hobt_2025-01-14_340_5,HOBT,2025-01-14,,340,5,Disfunctional,"Single dog race - incomplete data"
hobt_2025-01-14_340_J_M,HOBT,2025-01-14,,340,J/M,"Cliff The Boss","Single dog race - incomplete data"
hor_2025-01-14_410_Grade_5,HOR,2025-01-14,,410,"Grade 5","MATCHBOX FLAME","Single dog race - incomplete data"
iptu_2025-01-14_431_4_5,IPTU,2025-01-14,,431,4/5,"Taking Souls","Single dog race - incomplete data"
war_2025-01-14_400_Grade_6,WAR,2025-01-14,,400,"Grade 6","All On Merrett","Single dog race - incomplete data"
war_2025-01-14_400_Maiden,WAR,2025-01-14,,400,Maiden,"TRENDY MOVER","Single dog race - incomplete data"
war_2025-01-14_460_Maiden,WAR,2025-01-14,,460,Maiden,"PHANTOM DONALD","Single dog race - incomplete data"
apmo_2025-01-13_520_5,APMO,2025-01-13,,520,5,Miraculum,"Single dog race - incomplete data"
apmo_2025-01-13_710_5,APMO,2025-01-13,,710,5,"Fearless Freak","Single dog race - incomplete data"
ap_k_2025-01-13_342_6,AP_K,2025-01-13,,342,6,"Bedrock Will","Single dog race - incomplete data"
ap_k_2025-01-13_342_OPEN,AP_K,2025-01-13,,342,OPEN,"Starlet Edition","Single dog race - incomplete data"
bal_2025-01-13_390_Grade_5_T3,BAL,2025-01-13,,390,"Grade 5 T3","Craig Keeping","Single dog race - incomplete data"
goul_2025-01-13_350_3_4,GOUL,2025-01-13,,350,3/4,"Luna Sol","Single dog race - incomplete data"
goul_2025-01-13_350_5,GOUL,2025-01-13,,350,5,"Vitnell Bale","Single dog race - incomplete data"
nowr_2025-01-13_365_5,NOWR,2025-01-13,,365,5,"Olivia's Babe","Single dog race - incomplete data"
rock_2025-01-13_407_5,ROCK,2025-01-13,,407,5,"NO RIGHT TURNS","Single dog race - incomplete data"
rock_2025-01-13_407_P5,ROCK,2025-01-13,,407,P5,"Splittin' Tens","Single dog race - incomplete data"
apsu_2025-01-12_331_M,APSU,2025-01-12,,331,M,"Fernando Force","Single dog race - incomplete data"
apsu_2025-01-12_331_NOV,APSU,2025-01-12,,331,NOV,"Hara's Hudson","Single dog race - incomplete data"
capa_2025-01-12_366_5,CAPA,2025-01-12,,366,5,"Sin Rap Flyer","Single dog race - incomplete data"
capa_2025-01-12_366_P5,CAPA,2025-01-12,,366,P5,"Big Suba","Single dog race - incomplete data"
hea_2025-01-12_300_Maiden_Heat,HEA,2025-01-12,,300,"Maiden Heat","TYPHOON TAM","Single dog race - incomplete data"
mbr_2025-01-12_350_SE,MBR,2025-01-12,,350,SE,"Street Beast","Single dog race - incomplete data"
mbr_2025-01-12_395_6,MBR,2025-01-12,,395,6,"Yarramundi Boaz","Single dog race - incomplete data"
mbr_2025-01-12_455_6,MBR,2025-01-12,,455,6,"Flying Artie","Single dog race - incomplete data"
sal_2025-01-12_510_Mixed_4_5,SAL,2025-01-12,,510,"Mixed 4/5","SELECT RONAN","Single dog race - incomplete data"
cann_2025-01-11_520_FFA,CANN,2025-01-11,,520,FFA,Bergelmir,"Single dog race - incomplete data"
cann_2025-01-11_520_NOV,CANN,2025-01-11,,520,NOV,"My Mum Mia","Single dog race - incomplete data"
dubo_2025-01-11_318_M,DUBO,2025-01-11,,318,M,"In Tatters","Single dog race - incomplete data"
dubo_2025-01-11_400_5,DUBO,2025-01-11,,400,5,Affleck,"Single dog race - incomplete data"
grdn_2025-01-11_400_4_5,GRDN,2025-01-11,,400,4/5,"Fireball Night","Single dog race - incomplete data"
grdn_2025-01-11_515_5,GRDN,2025-01-11,,515,5,"Blue Bronco","Single dog race - incomplete data"
grdn_2025-01-11_515_M,GRDN,2025-01-11,,515,M,"Spark Of Life","Single dog race - incomplete data"
ipsa_2025-01-11_431_5,IPSA,2025-01-11,,431,5,"Spring Lester","Single dog race - incomplete data"
mea_2025-01-11_525_Grade_5,MEA,2025-01-11,,525,"Grade 5","NO RESTRICTIONS","Single dog race - incomplete data"
musw_2025-01-11_336_M,MUSW,2025-01-11,,336,M,"Reel 'em Dora","Single dog race - incomplete data"
w_pk_2025-01-11_520_NG,W_PK,2025-01-11,,520,NG,Glorified,"Single dog race - incomplete data"
ben_2025-01-10_425_Maiden,BEN,2025-01-10,,425,Maiden,"STORMS WILL ROLL","Single dog race - incomplete data"
ben_2025-01-10_425_Mixed_6_7,BEN,2025-01-10,,425,"Mixed 6/7",FORGIVENESS,"Single dog race - incomplete data"
gee_2025-01-10_400_Grade_5,GEE,2025-01-10,,400,"Grade 5","LAID BACK LASS","Single dog race - incomplete data"
grdn_2025-01-10_400_5,GRDN,2025-01-10,,400,5,"Don't Do It","Single dog race - incomplete data"
grdn_2025-01-10_515_4_5,GRDN,2025-01-10,,515,4/5,"Irinka Lindsay","Single dog race - incomplete data"
hea_2025-01-10_300_Grade_5_T3,HEA,2025-01-10,,300,"Grade 5 T3","TAILS OF JONNY","Single dog race - incomplete data"
hea_2025-01-10_300_Tier_3_-_Maiden,HEA,2025-01-10,,300,"Tier 3 - Maiden","POPPY'S BUS","Single dog race - incomplete data"
hea_2025-01-10_350_Grade_5_T3,HEA,2025-01-10,,350,"Grade 5 T3",Kaori,"Single dog race - incomplete data"
ipfr_2025-01-10_431_5,IPFR,2025-01-10,,431,5,"Muscovite Mica","Single dog race - incomplete data"
rich_2025-01-10_401_5,RICH,2025-01-10,,401,5,"Shady Banner","Single dog race - incomplete data"
waga_2025-01-10_320_NG1-4,WAGA,2025-01-10,,320,NG1-4,"Westside Thunder","Single dog race - incomplete data"
waga_2025-01-10_525_4_5,WAGA,2025-01-10,,525,4/5,"Cruising Christa","Single dog race - incomplete data"
war_2025-01-10_400_Mixed_4_5,WAR,2025-01-10,,400,"Mixed 4/5","Augustus Finch","Single dog race - incomplete data"
war_2025-01-10_460_Grade_5,WAR,2025-01-10,,460,"Grade 5","DARNUM DESIRE","Single dog race - incomplete data"
war_2025-01-10_460_Restricted_Win_Heat,WAR,2025-01-10,,460,"Restricted Win Heat","REEL INFRARED","Single dog race - incomplete data"
apth_2025-01-09_600_4_5,APTH,2025-01-09,,600,4/5,"Fearless Freak","Single dog race - incomplete data"
apth_2025-01-09_710_4_5,APTH,2025-01-09,,710,4/5,"Fast Money","Single dog race - incomplete data"
ap_k_2025-01-09_530_6,AP_K,2025-01-09,,530,6,"Zipping Hagrid","Single dog race - incomplete data"
ap_k_2025-01-09_530_OPEN,AP_K,2025-01-09,,530,OPEN,"Peaky Boo","Single dog race - incomplete data"
dapt_2025-01-09_520_5,DAPT,2025-01-09,,520,5,"Osti Dynasty","Single dog race - incomplete data"
dapt_2025-01-09_600_MX,DAPT,2025-01-09,,600,MX,Macmerry,"Single dog race - incomplete data"
mand_2025-01-09_488_5_6,MAND,2025-01-09,,488,5/6,Crosswired,"Single dog race - incomplete data"
rics_2025-01-09_324_3_4,RICS,2025-01-09,,324,3/4,Viliame,"Single dog race - incomplete data"
rics_2025-01-09_324_5,RICS,2025-01-09,,324,5,Smooch,"Single dog race - incomplete data"
rics_2025-01-09_324_M,RICS,2025-01-09,,324,M,"Key Up","Single dog race - incomplete data"
san_2025-01-09_515_Grade_5_Final,SAN,2025-01-09,,515,"Grade 5 Final","Akina Lad","Single dog race - incomplete data"
she_2025-01-09_390_Grade_6,SHE,2025-01-09,,390,"Grade 6","HOT ROCKER","Single dog race - incomplete data"
war_2025-01-09_390_Grade_5,WAR,2025-01-09,,390,"Grade 5","EVIE MALDINI","Single dog race - incomplete data"
war_2025-01-09_390_Grade_6,WAR,2025-01-09,,390,"Grade 6","MINH CINDY","Single dog race - incomplete data"
war_2025-01-09_400_Grade_5_T3,WAR,2025-01-09,,400,"Grade 5 T3",Percussion,"Single dog race - incomplete data"
war_2025-01-09_400_Tier_3_-_Grade_6,WAR,2025-01-09,,400,"Tier 3 - Grade 6","All On Merrett","Single dog race - incomplete data"
w_pk_2025-01-09_520_4,W_PK,2025-01-09,,520,4,"Canya Love Me","Single dog race - incomplete data"
w_pk_2025-01-09_520_5,W_PK,2025-01-09,,520,5,"Vaya Con Dios","Single dog race - incomplete data"
apwe_2025-01-08_395_4,APWE,2025-01-08,,395,4,Adjourned,"Single dog race - incomplete data"
apwe_2025-01-08_395_5,APWE,2025-01-08,,395,5,"Bye Bye Dreamer","Single dog race - incomplete data"
apwe_2025-01-08_395_P5,APWE,2025-01-08,,395,P5,"Whispering Abbey","Single dog race - incomplete data"
capa_2025-01-08_366_M,CAPA,2025-01-08,,366,M,"Lane Cutter","Single dog race - incomplete data"
mea_2025-01-08_600_Restricted_Win_Heat,MEA,2025-01-08,,600,"Restricted Win Heat",LIVEABLE,"Single dog race - incomplete data"
rich_2025-01-08_520_4_5,RICH,2025-01-08,,520,4/5,"Solo Chopper","Single dog race - incomplete data"
rock_2025-01-08_407_4_5,ROCK,2025-01-08,,407,4/5,"MILL ALI","Single dog race - incomplete data"
rock_2025-01-08_407_BT8,ROCK,2025-01-08,,407,BT8,"Penny Daze","Single dog race - incomplete data"
sal_2025-01-08_435_Maiden,SAL,2025-01-08,,435,Maiden,"SODA TURKEY","Single dog race - incomplete data"
sal_2025-01-08_510_Grade_5,SAL,2025-01-08,,510,"Grade 5","My Juanita","Single dog race - incomplete data"
tare_2025-01-08_300_5,TARE,2025-01-08,,300,5,"Lenny Keeping","Single dog race - incomplete data"
tare_2025-01-08_525_NG,TARE,2025-01-08,,525,NG,"Gypsy Flyer","Single dog race - incomplete data"
bul_2025-01-07_340_4_5,BUL,2025-01-07,,340,4/5,"Bossa Nova","Single dog race - incomplete data"
bul_2025-01-07_400_5,BUL,2025-01-07,,400,5,"Rockstar Lylah","Single dog race - incomplete data"
bul_2025-01-07_472_MX,BUL,2025-01-07,,472,MX,"Right Said Ed","Single dog race - incomplete data"
gee_2025-01-07_400_Grade_7,GEE,2025-01-07,,400,"Grade 7","ENZO ENVY","Single dog race - incomplete data"
gee_2025-01-07_460_Grade_5,GEE,2025-01-07,,460,"Grade 5","GRACE'S ENTITY","Single dog race - incomplete data"
gee_2025-01-07_460_Restricted_Win,GEE,2025-01-07,,460,"Restricted Win","DEAL BREAKER","Single dog race - incomplete data"
hobt_2025-01-07_461_4_5,HOBT,2025-01-07,,461,4/5,"OUR DAD'S ROCK","Single dog race - incomplete data"
mbs_2025-01-07_300_M,MBS,2025-01-07,,300,M,"Little Lagertha","Single dog race - incomplete data"
tvle_2025-01-07_380_3_4,TVLE,2025-01-07,,380,3/4,INSTINCTIVELY,"Single dog race - incomplete data"
war_2025-01-07_390_Grade_5,WAR,2025-01-07,,390,"Grade 5","Lily Crackers","Single dog race - incomplete data"
war_2025-01-07_390_Mixed_6_7,WAR,2025-01-07,,390,"Mixed 6/7","Computer Man","Single dog race - incomplete data"
war_2025-01-07_400_Grade_5,WAR,2025-01-07,,400,"Grade 5","Lady Replicas","Single dog race - incomplete data"
war_2025-01-07_400_Mixed_6_7,WAR,2025-01-07,,400,"Mixed 6/7","JUMBUK JOZEF","Single dog race - incomplete data"
apmo_2025-01-06_520_5,APMO,2025-01-06,,520,5,Miraculum,"Single dog race - incomplete data"
apmo_2025-01-06_520_M5,APMO,2025-01-06,,520,M5,"Where Is He","Single dog race - incomplete data"
ap_k_2025-01-06_342_OPEN,AP_K,2025-01-06,,342,OPEN,"Starlet Edition","Single dog race - incomplete data"
bal_2025-01-06_390_Tier_3_-_Grade_6,BAL,2025-01-06,,390,"Tier 3 - Grade 6","Craig Keeping","Single dog race - incomplete data"
goul_2025-01-06_350_4,GOUL,2025-01-06,,350,4,"Luna Sol","Single dog race - incomplete data"
goul_2025-01-06_350_M,GOUL,2025-01-06,,350,M,"Shanghai Spy","Single dog race - incomplete data"
lctn_2025-01-06_278_5,LCTN,2025-01-06,,278,5,"Burnt Desires","Single dog race - incomplete data"
mait_2025-01-06_400_5,MAIT,2025-01-06,,400,5,"Burst On Turbo","Single dog race - incomplete data"
mait_2025-01-06_450_5,MAIT,2025-01-06,,450,5,"Goal Kicker","Single dog race - incomplete data"
mait_2025-01-06_450_MX,MAIT,2025-01-06,,450,MX,"Blue Bronco","Single dog race - incomplete data"
nowr_2025-01-06_520_5,NOWR,2025-01-06,,520,5,"Gillenbah Tiger","Single dog race - incomplete data"
she_2025-01-06_390_Maiden,SHE,2025-01-06,,390,Maiden,"CHEER SQUAD","Single dog race - incomplete data"
she_2025-01-06_450_Grade_5,SHE,2025-01-06,,450,"Grade 5","Solitary Flame","Single dog race - incomplete data"
capa_2025-01-05_366_4_5,CAPA,2025-01-05,,366,4/5,"Gracie's Myth","Single dog race - incomplete data"
graf_2025-01-05_450_NG1-4,GRAF,2025-01-05,,450,NG1-4,VERDI,"Single dog race - incomplete data"
mt_g_2025-01-05_512_3_4_5,MT_G,2025-01-05,,512,3/4/5,"Compton Rocky","Single dog race - incomplete data"
mt_g_2025-01-05_600_5,MT_G,2025-01-05,,600,5,"Blue Phoenix","Single dog race - incomplete data"
rich_2025-01-05_320_4_5,RICH,2025-01-05,,320,4/5,"Jessica Jayne","Single dog race - incomplete data"
rich_2025-01-05_401_5,RICH,2025-01-05,,401,5,"XENA GIBLET","Single dog race - incomplete data"
rich_2025-01-05_401_NG1-4,RICH,2025-01-05,,401,NG1-4,"Lakeview Vincent","Single dog race - incomplete data"
sal_2025-01-05_510_Mixed_4_5,SAL,2025-01-05,,510,"Mixed 4/5","SELECT RONAN","Single dog race - incomplete data"
grdn_2025-01-04_400_M,GRDN,2025-01-04,,400,M,"Don't Do It","Single dog race - incomplete data"
grdn_2025-01-04_515_M,GRDN,2025-01-04,,515,M,"Spark Of Life","Single dog race - incomplete data"
grdn_2025-01-04_600_5,GRDN,2025-01-04,,600,5,"MR. BURNER","Single dog race - incomplete data"
ipsa_2025-01-04_520_5,IPSA,2025-01-04,,520,5,Cupola,"Single dog race - incomplete data"
ipsa_2025-01-04_520_M5,IPSA,2025-01-04,,520,M5,"Hot Tyson","Single dog race - incomplete data"
mand_2025-01-04_488_5,MAND,2025-01-04,,488,5,"Kisses For Ruby","Single dog race - incomplete data"
musw_2025-01-04_336_M,MUSW,2025-01-04,,336,M,"Nitty Gritty","Single dog race - incomplete data"
war_2025-01-04_450_S_E_Final,WAR,2025-01-04,,450,"S/E Final","EVIE MALDINI","Single dog race - incomplete data"
war_2025-01-04_650_Special_Event,WAR,2025-01-04,,650,"Special Event",LIVEABLE,"Single dog race - incomplete data"
ben_2025-01-03_425_Maiden,BEN,2025-01-03,,425,Maiden,"STORMS WILL ROLL","Single dog race - incomplete data"
gawl_2025-01-03_400_5,GAWL,2025-01-03,,400,5,"Cubit Monelli","Single dog race - incomplete data"
gee_2025-01-03_400_Mixed_6_7,GEE,2025-01-03,,400,"Mixed 6/7","MINH CANDY","Single dog race - incomplete data"
gosf_2025-01-03_388_5,GOSF,2025-01-03,,388,5,Ubiquitous,"Single dog race - incomplete data"
